"","Event_ID","Incid_Type","Asmnt_Type","BurnBndAc","BurnBndLat","BurnBndLon","Ig_Date","Comment","IG_DATE","IG_YEAR","IG_MONTH","IG_DAY","closestStnDist_TMIN","closestStnID_TMIN","closestStnLong_TMIN","closestStnLat_TMIN"
"205","AK6462715405119850731","Wildfire","Extended",34216,64.627,-154.051,"1985-07-31","",1985-07-31,1985,7,31,69.4199160874229,"USC00508044",-155.4842,64.7425
"206","AK6521015526519850803","Wildfire","Extended",1298,65.21,-155.265,"1985-08-03","",1985-08-03,1985,8,3,53.0555226276553,"USC00508044",-155.4842,64.7425
"207","AK6543915545119850713","Wildfire","Extended",33126,65.439,-155.451,"1985-07-13","",1985-07-13,1985,7,13,77.5497437515762,"USC00508044",-155.4842,64.7425
"208","AK6547615382919850801","Wildfire","Extended",1491,65.476,-153.829,"1985-08-01","",1985-08-01,1985,8,1,56.8645691783918,"USC00503910",-153.6833,65.9833
"209","AK6590514549519850806","Wildfire","Extended",79003,65.905,-145.495,"1985-08-06","",1985-08-06,1985,8,6,50.3235268680818,"USC00501466",-144.7653,65.5667
"210","AK6590715501219850807","Wildfire","Extended",1312,65.907,-155.012,"1985-08-07","",1985-08-07,1985,8,7,60.8840767364311,"USC00503910",-153.6833,65.9833
"211","AK6599715513019850731","Wildfire","Extended",14289,65.997,-155.13,"1985-07-31","",1985-07-31,1985,7,31,65.5449354280473,"USC00503910",-153.6833,65.9833
"212","AK6626515450319850731","Wildfire","Extended (SS)",16816,66.265,-154.503,"1985-07-31","",1985-07-31,1985,7,31,48.4498505740601,"USC00503910",-153.6833,65.9833
"213","AK6654114670119850715","Wildfire","Extended (SS)",12151,66.541,-146.701,"1985-07-15","",1985-07-15,1985,7,15,65.0453430280738,"USW00026413",-145.2342,66.5706
"214","AK6669514282519850725","Wildfire","Extended",54920,66.695,-142.825,"1985-07-25","",1985-07-25,1985,7,25,107.261410726274,"USW00026413",-145.2342,66.5706
"215","AK6712614205419850717","Wildfire","Extended",5117,67.126,-142.054,"1985-07-17","",1985-07-17,1985,7,17,152.279830559661,"USW00026413",-145.2342,66.5706
"216","AK6755714325519850730","Wildfire","Extended",35140,67.557,-143.255,"1985-07-30","",1985-07-30,1985,7,30,114.16481535757,"USC00500396",-145.5333,68.1167
"217","AK6806315943619850807","Wildfire","Extended",5780,68.063,-159.436,"1985-08-07","",1985-08-07,1985,8,7,127.802713502806,"USC00500260",-157.8667,67.0833
"218","AK6922215430619850809","Wildfire","Extended",1456,69.222,-154.306,"1985-08-09","",1985-08-09,1985,8,9,86.8061426107572,"USW00026508",-152.14,69.3694
"219","AL3337608689419850418","Wildfire","Initial (SS)",598,33.376,-86.894,"1985-04-18","",1985-04-18,1985,4,18,10.7937285908328,"USC00010764",-87.0078,33.3953
"220","AL3398508540419850404","Wildfire","Initial",1397,33.985,-85.404,"1985-04-04","",1985-04-04,1985,4,4,17.7195398383446,"USC00091732",-85.2339,34.0589
"221","AL3441508561619850308","Wildfire","Initial (SS)",514,34.415,-85.616,"1985-03-08","",1985-03-08,1985,3,8,17.1213665840465,"USC00018469",-85.6064,34.5686
"222","AL3446308559919850306","Wildfire","Initial (SS)",798,34.463,-85.599,"1985-03-06","",1985-03-06,1985,3,6,11.7749325003437,"USC00018469",-85.6064,34.5686
"224","AZ3178311066219850302","Wildfire","Initial",1326,31.783,-110.662,"1985-03-02","Hard to delineate fire perimeter",1985-03-02,1985,3,2,17.5997535076626,"USC00027593",-110.8464,31.7625
"226","AZ3259810920419850704","Wildfire","Initial",1258,32.598,-109.204,"1985-07-04","",1985-07-04,1985,7,4,18.4147006788156,"USC00022754",-109.1214,32.7481
"228","AZ3264910975219850713","Wildfire","Initial",1032,32.649,-109.752,"1985-07-13","",1985-07-13,1985,7,13,18.117188282011,"USC00023110",-109.9428,32.6231
"229","AZ3335210908219850613","Wildfire","Extended",1629,33.352,-109.082,"1985-06-13","",1985-06-13,1985,6,13,19.141811551579,"USC00293577",-108.8794,33.3217
"230","AZ3632311232519851025","Wildfire","Initial",1226,36.323,-112.325,"1985-10-25","",1985-10-25,1985,10,25,26.5051506664495,"USC00021001",-112.062,36.2147
"231","CA3269911692719850630","Wildfire","Extended",7809,32.699,-116.927,"1985-06-30","",1985-06-30,1985,6,30,11.3105433270603,"USC00042706",-116.9281,32.8006
"232","CA3293211694719850727","Wildfire","Extended",1012,32.932,-116.947,"1985-07-27","",1985-07-27,1985,7,27,9.5562480700866,"USC00047228",-116.9081,33.0114
"233","CA3340011734219850701","Wildfire","Extended",7453,33.4,-117.342,"1985-07-01","",1985-07-01,1985,7,1,11.1567915963657,"USW00003154",-117.35,33.3
"234","CA3341311738919851004","Wildfire","Extended",1062,33.413,-117.389,"1985-10-04","",1985-10-04,1985,10,4,13.0913745721938,"USW00003154",-117.35,33.3
"235","CA3386711663319850627","Wildfire","Extended",14091,33.867,-116.633,"1985-06-27","",1985-06-27,1985,6,27,12.2182019580225,"USC00046635",-116.5097,33.8275
"236","CA3391911778419850811","Wildfire","Initial",1425,33.919,-117.784,"1985-08-11","new perim w/new imagery for initial assessment",1985-08-11,1985,8,11,4.56277873510546,"USC00049847",-117.8189,33.89
"237","CA3406011868219851014","Wildfire","Extended",5280,34.06,-118.682,"1985-10-14","",1985-10-14,1985,10,14,16.806814537198,"USC00049785",-118.5744,34.1819
"238","CA3407111891719851014","Wildfire","Extended",6709,34.071,-118.917,"1985-10-14","",1985-10-14,1985,10,14,19.0995383982756,"USW00093111",-119.1167,34.1167
"239","CA3411711885719850630","Wildfire","Extended",3897,34.117,-118.857,"1985-06-30","by others in prior attempt",1985-06-30,1985,6,30,23.6143501574359,"USW00023136",-119.0833,34.2167
"240","CA3424911865419851014","Wildfire","Extended",1247,34.249,-118.654,"1985-10-14","",1985-10-14,1985,10,14,10.4635406824937,"USC00049785",-118.5744,34.1819
"241","CA3425211892819851014","Wildfire","Extended",1992,34.252,-118.928,"1985-10-14","Peach Hill-edited perimeter created by Ca. Dept. Forestry",1985-10-14,1985,10,14,14.8230412643477,"USW00023136",-119.0833,34.2167
"242","CA3428411864819851014","Wildfire","Initial",2425,34.284,-118.648,"1985-10-14","by others in prior mapping effort",1985-10-14,1985,10,14,13.231146310568,"USC00049785",-118.5744,34.1819
"243","CA3441311914919851014","Wildfire","Extended",46724,34.413,-119.149,"1985-10-14","Edited Ca. Dept. Forestry perimeter",1985-10-14,1985,10,14,8.18280767103825,"USC00046399",-119.2275,34.4478
"244","CA3443011922019850703","Wildfire","Extended",1250,34.43,-119.22,"1985-07-03","Used 09/26/85 scene to create perimeter",1985-07-03,1985,7,3,2.09771816094769,"USC00046399",-119.2275,34.4478
"245","CA3451011935419850701","Wildfire","Extended",126854,34.51,-119.354,"1985-07-01","Used 07/26/85 scene to create perimeter",1985-07-01,1985,7,1,13.5164259652082,"USC00046399",-119.2275,34.4478
"246","CA3454011961519850523","Wildfire","Extended",2620,34.54,-119.615,"1985-05-23","Used 07/26/85 scene to create perimeter",1985-05-23,1985,5,23,6.46328723743188,"USC00043402",-119.6822,34.5225
"247","CA3460411991919850912","Wildfire","Initial",2720,34.604,-119.919,"1985-09-12","",1985-09-12,1985,9,12,6.23721974132053,"USC00041253",-119.9817,34.5822
"248","CA3481412033519850912","Wildfire","Initial",1112,34.814,-120.335,"1985-09-12","",1985-09-12,1985,9,12,9.12500125318981,"USC00045107",-120.28,34.7456
"249","CA3504412005619850726","Wildfire","Extended",2356,35.044,-120.056,"1985-07-26","Used 09/12/85 scene to create perimeter",1985-07-26,1985,7,26,24.9573358929867,"USC00049111",-120.3211,34.9881
"250","CA3528712050619850701","Wildfire","Extended",75841,35.287,-120.506,"1985-07-01","Used 07/26/85 scene to create perimeter",1985-07-01,1985,7,1,5.5915004168083,"USC00047672",-120.5039,35.3372
"251","CA3544311877719850503","Wildfire","Initial",1054,35.443,-118.777,"1985-05-03","",1985-05-03,1985,5,3,2.69941602810902,"USC00044520",-118.7833,35.4667
"252","CA3545811870719850628","Wildfire","Initial",8141,35.458,-118.707,"1985-06-28","",1985-06-28,1985,6,28,6.98554364720556,"USC00044520",-118.7833,35.4667
"253","CA3585712139119850803","Wildfire","Extended",7265,35.857,-121.391,"1985-08-03","",1985-08-03,1985,8,3,45.1299639060425,"USC00044555",-121.1378,36.2069
"254","CA3586112056119850717","Wildfire","Initial",1519,35.861,-120.561,"1985-07-17","",1985-07-17,1985,7,17,22.146105152959,"USW00093209",-120.6283,35.6697
"255","CA3590312056319850702","Wildfire","Extended",2708,35.903,-120.563,"1985-07-02","",1985-07-02,1985,7,2,26.6318964762376,"USW00093209",-120.6283,35.6697
"256","CA3599412057519850706","Wildfire","Extended",3139,35.994,-120.575,"1985-07-06","",1985-07-06,1985,7,6,24.1854965713939,"USC00047150",-120.6953,36.1883
"257","CA3601111879719850712","Wildfire","Initial",1290,36.011,-118.797,"1985-07-12","",1985-07-12,1985,7,12,21.0455176394655,"USC00047077",-119.02,36.0678
"258","CA3602412138219850605","Wildfire","Extended",8561,36.024,-121.382,"1985-06-05","May contain another unknow fire on the eastside of the perimeter.",1985-06-05,1985,6,5,29.9465683215624,"USC00044555",-121.1378,36.2069
"259","CA3603712055919850706","Wildfire","Extended",5071,36.037,-120.559,"1985-07-06","",1985-07-06,1985,7,6,20.8308047646636,"USC00047150",-120.6953,36.1883
"260","CA3606512116519850708","Wildfire","Extended",41654,36.065,-121.165,"1985-07-08","",1985-07-08,1985,7,8,15.984417512327,"USC00044555",-121.1378,36.2069
"261","CA3606612146119850706","Wildfire","Extended",52474,36.066,-121.461,"1985-07-06","",1985-07-06,1985,7,6,33.0198661630674,"USC00044555",-121.1378,36.2069
"262","CA3622712144019850702","Wildfire","Extended",2094,36.227,-121.44,"1985-07-02","",1985-07-02,1985,7,2,27.2329697702656,"USC00044555",-121.1378,36.2069
"263","CA3634812146719850610","Wildfire","Extended",1594,36.348,-121.467,"1985-06-10","",1985-06-10,1985,6,10,27.3788134622345,"USC00041534",-121.7244,36.4806
"264","CA3637912058319850706","Wildfire","Extended",20357,36.379,-120.583,"1985-07-06","",1985-07-06,1985,7,6,23.4990422014495,"USC00047150",-120.6953,36.1883
"265","CA3662312097919850526","Wildfire","Initial (SS)",1298,36.623,-120.979,"1985-05-26","",1985-05-26,1985,5,26,24.0187875776853,"USC00046926",-121.1822,36.4819
"266","CA3671511866219850728","Wildfire","Extended",2882,36.715,-118.662,"1985-07-28","Edited Ca. Dept. Forestry perimeter hard to determine fire perimeter",1985-07-28,1985,7,28,13.8282116971766,"USC00045026",-118.7325,36.6044
"267","CA3672712076819850609","Wildfire","Initial (SS)",7508,36.727,-120.768,"1985-06-09","",1985-06-09,1985,6,9,32.5978920962735,"USC00045120",-120.9297,36.9897
"268","CA3673911825219850706","Wildfire","Extended",8583,36.739,-118.252,"1985-07-06","grass fire hard to tell the perimeter",1985-07-06,1985,7,6,7.86835610568725,"USC00044232",-118.2036,36.7981
"269","CA3695911862619850625","Wildfire","Extended",1656,36.959,-118.626,"1985-06-25","Hard to determine fire perimeter",1985-06-25,1985,6,25,38.7726915136979,"USC00043551",-118.9619,36.7375
"270","CA3714112191819850707","Wildfire","Initial",11597,37.141,-121.918,"1985-07-07","",1985-07-07,1985,7,7,10.7584267017248,"USC00045123",-121.9592,37.2319
"271","CA3715812157619850708","Wildfire","Initial",1875,37.158,-121.576,"1985-07-08","",1985-07-08,1985,7,8,17.2961687893514,"USC00043417",-121.5608,37.0031
"272","CA3763211995819850802","Wildfire","Initial",1091,37.632,-119.958,"1985-08-02","",1985-08-02,1985,8,2,27.7649197041061,"USC00042920",-120.2672,37.585
"273","CA3776811881719850808","Wildfire","Initial",3067,37.768,-118.817,"1985-08-08","by others in prior mapping effort",1985-08-08,1985,8,8,39.0252909455564,"USC00045779",-119.15,38
"274","CA3793011957119850630","Wildfire","Extended",1079,37.93,-119.571,"1985-06-30","Hard to determine fire perimeter",1985-06-30,1985,6,30,18.9446610004697,"USC00043939",-119.7831,37.9614
"275","CA3809512075419850704","Wildfire","Initial",1008,38.095,-120.754,"1985-07-04","",1985-07-04,1985,7,4,18.8000300969516,"USC00041428",-120.8433,38.2486
"276","CA3815612073919850917","Prescribed Fire","Extended",1473,38.156,-120.739,"1985-09-17","",1985-09-17,1985,9,17,13.766134604412,"USC00041428",-120.8433,38.2486
"278","CA3844612209319850831","Wildfire","Extended",2027,38.446,-122.093,"1985-08-31","",1985-08-31,1985,8,31,5.768477213528,"USC00045360",-122.1242,38.4917
"279","CA3874612210319851008","Wildfire","Initial (SS)",5339,38.746,-122.103,"1985-10-08","",1985-10-08,1985,10,8,4.68576108379382,"USC00041112",-122.15,38.7667
"280","CA3880512252719850907","Wildfire","Extended",2042,38.805,-122.527,"1985-09-07","",1985-09-07,1985,9,7,13.6868667278791,"USC00041806",-122.5672,38.9239
"281","CA3885912285619850613","Wildfire","Extended",9655,38.859,-122.856,"1985-06-13","Perimeter hard to see.",1985-06-13,1985,6,13,16.4984288831428,"USC00041838",-123.0264,38.7931
"282","CA3976912001319850708","Wildfire","Initial",2427,39.769,-120.013,"1985-07-08","",1985-07-08,1985,7,8,15.3326854657803,"USC00049351",-120.1858,39.8056
"283","CA3985112177219850611","Wildfire","Initial",1169,39.851,-121.772,"1985-06-11","Rock Creek",1985-06-11,1985,6,11,13.9657420427261,"USC00042402",-121.6108,39.8717
"284","CA4029612006919850716","Wildfire","Initial",1651,40.296,-120.069,"1985-07-16","Sierra Army Depot",1985-07-16,1985,7,16,36.1200562487972,"USC00042506",-120.0828,39.9717
"285","CA4030512015819850519","Wildfire","Initial",1358,40.305,-120.158,"1985-05-19","0",1985-05-19,1985,5,19,37.6507150894665,"USC00042506",-120.0828,39.9717
"286","CA4034312052019850807","Wildfire","Extended",2495,40.343,-120.52,"1985-08-07","Bass Hill  Perimeter from Aug 25  1985 image",1985-08-07,1985,8,7,14.6479833711176,"USC00048702",-120.6631,40.4167
"287","CA4056412196919850827","Prescribed Fire","Extended",4627,40.564,-121.969,"1985-08-27","Blue Mtn West",1985-08-27,1985,8,27,33.2791793276863,"USC00045311",-121.5767,40.5411
"288","CA4059212068919850708","Wildfire","Extended",1201,40.592,-120.689,"1985-07-08","Murrer",1985-07-08,1985,7,8,19.6370833892744,"USC00048702",-120.6631,40.4167
"290","CA4080812321419850726","Wildfire","Extended",4077,40.808,-123.214,"1985-07-26","Treloar Complex",1985-07-26,1985,7,26,7.52112591660497,"USC00040738",-123.2078,40.7406
"291","CA4095612245219850718","Wildfire","Extended",1657,40.956,-122.452,"1985-07-18","Delta",1985-07-18,1985,7,18,27.0863781492334,"USC00048135",-122.4161,40.7142
"292","CO4045110815119850621","Wildfire","Initial (SS)",1020,40.451,-108.151,"1985-06-21","",1985-06-21,1985,6,21,8.64625788576191,"USC00055446",-108.0947,40.5158
"293","CO4075010780119851006","Wildfire","Extended",1244,40.75,-107.801,"1985-10-06","",1985-10-06,1985,10,6,34.2810949807545,"USC00480484",-107.6578,41.0383
"294","FL2544208062719851108","Prescribed Fire","Extended (SS)",8523,25.442,-80.627,"1985-11-08","Best scene available hard to delineate fire perimeter",1985-11-08,1985,11,8,7.01241806685407,"USC00087760",-80.5936,25.3867
"295","FL2557108058919851013","Wildfire","Initial (SS)",985,25.571,-80.589,"1985-10-13","May include additional fire",1985-10-13,1985,10,13,11.9325639236991,"USC00084091",-80.5,25.5
"299","FL2568808050819850611","Wildfire","Initial (SS)",1068,25.688,-80.508,"1985-06-11","",1985-06-11,1985,6,11,20.9434968336417,"USC00084091",-80.5,25.5
"300","FL2573308068419850208","Prescribed Fire","Initial (SS)",1529,25.733,-80.684,"1985-02-08","",1985-02-08,1985,2,8,14.3941820155588,"USC00088780",-80.8242,25.7608
"304","FL2585808117419851218","Prescribed Fire","Initial (SS)",5055,25.858,-81.174,"1985-12-18","",1985-12-18,1985,12,18,14.1167085947341,"USC00086406",-81.0331,25.8603
"310","FL2615708086819850203","Wildfire","Initial (SS)",2107,26.157,-80.868,"1985-02-03","Hard to delineate fire perimeter used scene acquisition date as start of fire",1985-02-03,1985,2,3,36.9285014325566,"USC00086406",-81.0331,25.8603
"312","FL2622208075919850225","Wildfire","Initial (SS)",51504,26.222,-80.759,"1985-02-25","",1985-02-25,1985,2,25,48.7113327945829,"USC00086406",-81.0331,25.8603
"313","FL2626808062619850203","Wildfire","Initial (SS)",35018,26.268,-80.626,"1985-02-03","",1985-02-03,1985,2,3,46.2980312318508,"USC00083163",-80.2011,26.1019
"317","FL2644908177719851008","Wildfire","Initial (SS)",1172,26.449,-81.777,"1985-10-08","",1985-10-08,1985,10,8,17.3170769671797,"USW00012835",-81.8614,26.585
"318","FL2659608103219850526","Wildfire","Initial (SS)",1783,26.596,-81.032,"1985-05-26","",1985-05-26,1985,5,26,9.51021428095432,"USC00082298",-81.09,26.6639
"321","FL2683108193519850210","Wildfire","Initial (SS)",510,26.831,-81.935,"1985-02-10","",1985-02-10,1985,2,10,11.1622252863095,"USC00087397",-81.9969,26.9147
"324","FL2686908155819850210","Wildfire","Initial (SS)",648,26.869,-81.558,"1985-02-10","",1985-02-10,1985,2,10,18.9486446193454,"USC00084662",-81.4264,26.7458
"334","FL2713308223019850618","Wildfire","Initial (SS)",707,27.133,-82.23,"1985-06-18","",1985-06-18,1985,6,18,14.6020743572046,"USC00086065",-82.3153,27.24
"338","FL2715208226919850922","Wildfire","Initial (SS)",3647,27.152,-82.269,"1985-09-22","",1985-09-22,1985,9,22,10.8157271033999,"USC00086065",-82.3153,27.24
"339","FL2715408232219850922","Wildfire","Initial (SS)",3744,27.154,-82.322,"1985-09-22","",1985-09-22,1985,9,22,9.59644473266271,"USC00086065",-82.3153,27.24
"343","FL2723008220819850922","Wildfire","Initial (SS)",1443,27.23,-82.208,"1985-09-22","",1985-09-22,1985,9,22,10.6785635630703,"USC00086065",-82.3153,27.24
"346","FL2724708109919850210","Wildfire","Initial (SS)",765,27.247,-81.099,"1985-02-10","",1985-02-10,1985,2,10,25.4967232656362,"USC00086485",-80.8653,27.1508
"348","FL2726008224919850922","Wildfire","Initial",1235,27.26,-82.249,"1985-09-22","",1985-09-22,1985,9,22,6.9288220553942,"USC00086065",-82.3153,27.24
"368","FL2769008119819850109","Wildfire","Initial (SS)",3842,27.69,-81.198,"1985-01-09","",1985-01-09,1985,1,9,34.1062053848795,"USC00080369",-81.5267,27.5947
"369","FL2769908083219850210","Wildfire","Initial (SS)",1562,27.699,-80.832,"1985-02-10","",1985-02-10,1985,2,10,21.5107054278711,"USC00083137",-80.7694,27.5139
"378","FL2775608142319850210","Wildfire","Initial (SS)",624,27.756,-81.423,"1985-02-10","",1985-02-10,1985,2,10,20.6621766856945,"USC00080369",-81.5267,27.5947
"389","FL2799208110719850901","Wildfire","Initial (SS)",973,27.992,-81.107,"1985-09-01","",1985-09-01,1985,9,1,44.3855745322226,"USC00084625",-81.4239,28.2764
"397","FL2809308116819850109","Wildfire","Initial (SS)",889,28.093,-81.168,"1985-01-09","",1985-01-09,1985,1,9,32.3616328628089,"USC00084625",-81.4239,28.2764
"402","FL2818708074419850517","Wildfire","Initial",1027,28.187,-80.744,"1985-05-17","Hard to determine fire perimeter",1985-05-17,1985,5,17,12.0403613040009,"USC00085612",-80.6539,28.1136
"404","FL2819408115219850210","Wildfire","Initial",798,28.194,-81.152,"1985-02-10","Used 50160401985041AAA04 as a perimeter scene",1985-02-10,1985,2,10,28.1998545674663,"USC00084625",-81.4239,28.2764
"407","FL2837408194219850210","Wildfire","Initial (SS)",1284,28.374,-81.942,"1985-02-10","",1985-02-10,1985,2,10,23.268344046505,"USC00081641",-81.7233,28.4558
"410","FL2843808195619850517","Wildfire","Initial",881,28.438,-81.956,"1985-05-17","Used 5/17/1985 images to create starting fire date",1985-05-17,1985,5,17,22.8624186000461,"USC00081641",-81.7233,28.4558
"411","FL2844008084719850210","Wildfire","Initial",1205,28.44,-80.847,"1985-02-10","Used perimeter acquisition date as start of fire",1985-02-10,1985,2,10,20.7153067470045,"USC00088942",-80.8169,28.6242
"412","FL2845508082119850210","Wildfire","Initial",648,28.455,-80.821,"1985-02-10","Used 50160401985041AAA04 as a perimeter scene",1985-02-10,1985,2,10,18.8395485404554,"USC00088942",-80.8169,28.6242
