OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,SHAPE_Length,SHAPE_Area,FIRE_TYPE
2062,1447,AZ3376511174919880411,BUCKHORN,1988,4,11,16531.58495,8497408.889,Wildfire
2063,2517,AZ3376511185719920623,GRANITE,1992,6,23,21987.32603,14776556.62,Wildfire
2064,5765,AZ3376911283420050608,BOBBY,2005,6,8,35414.81078,33848526.18,Wildfire
2065,6846,AZ3387810932020040608,THREE FORKS,2004,6,8,42878.93514,40293776.56,Wildfire
2066,3774,AZ3387811212719930611,UNNAMED,1993,6,11,26735.19886,22215345.14,Unknown
2067,11251,AZ3388011167720050515,BART,2005,5,15,48861.47718,66227176.07,Wildfire
2068,1524,AZ3388711173419910621,ST. CLAIR,1991,6,21,21627.58983,8974535.433,Wildfire
2069,1201,AZ3388711201619930526,UNNAMED,1993,5,26,14580.40932,7071200.035,Unknown
2070,26205,AZ3389611003320030713,KINISHBA,2003,7,13,120188.7388,154314045,Wildfire
2071,4580,AZ3429811032719990325,HOPCOT,1999,3,25,29369.86157,27223339.54,Prescribed Fire
2072,3238,AZ3430011091020160912,FULTON,2016,9,12,30082.30118,19239743.78,Wildfire
2073,7669,AZ3431311178520010702,PINE,2001,7,2,61895.83364,45603689.14,Wildfire
2074,8307,AZ3431511194619940630,UNNAMED,1994,6,30,99345.86279,49400017.75,Unknown
2075,3651,AZ3351910912020140717,SYCAMORE,2014,7,17,33256.46832,21312678.33,Wildfire
2076,5255,AZ3353010999020140501,BASIN,2014,5,1,56846.25353,30680251.01,Wildfire
2077,22198,AZ3353210910619950717,RHETT,1995,7,17,100526.6174,129621217.3,Wildfire
2078,1137,AZ3353211095720050925,UNNAMED,2005,9,25,12674.87299,6639390.877,Unknown
2079,1592,AZ3353711088619950710,( #3) SALT,1995,7,10,14812.08076,9299174.887,Wildfire
2080,2225,AZ3354010913020080622,BEAR MOUNTAIN,2008,6,22,21071.68271,12993708.93,Wildfire
2081,4893,AZ3377110967919960402,UNNAMED,1996,4,2,52393.95588,28727579.55,Unknown
2082,1311,AZ3377410947519960504,UNNAMED,1996,5,4,14329.62628,7700391.676,Unknown
2083,5979,AZ3377411100819940629,ARMOR,1994,6,29,39638.63902,35108459.65,Wildfire
2084,1503,AZ3377710967620121112,LOAFER BROADCAST BURN,2012,11,12,18727.64384,8822286.061,Prescribed Fire
2085,4919,AZ3389711114620120808,MISTAKE PEAK,2012,8,8,44540.78617,28987872.63,Wildfire
2086,4242,AZ3390210996619990611,RAINBOW,1999,6,11,30039.14104,24983559.04,Wildfire
2087,4352,AZ3390811041019990327,FLYING V,1999,3,27,107432.5906,25628995.09,Prescribed Fire
2088,4146,AZ3391311171920050512,ST. CLAIR,2005,5,12,33142.29907,24426044.49,Wildfire
2089,1680,AZ3391411140820091008,MOUNT ORD,2009,10,8,18912.17754,9897550.007,Prescribed Fire
2090,1839,AZ3391411158319840529,BLACK,1984,5,29,16466.41225,10832816.63,Wildfire
2091,32294,AZ3392311092420160520,JUNIPER,2016,5,20,112040.3365,189964227.4,Wildfire
2092,2078,AZ3392811326020050707,AGRO,2005,7,7,20090.12966,12246879.98,Wildfire
2093,17687,AZ3393111147420120512,SUNFLOWER,2012,5,12,61081.72095,104313500.2,Wildfire
2094,4398,AZ3431611226820150802,SA HILL,2015,8,2,25728.30208,26172765.57,Wildfire
2095,1328,AZ3434311061219950925,UNNAMED,1995,9,25,19652.63671,7901630.366,Unknown
2096,4246,AZ3435111101420070513,PROMONTORY,2007,5,13,25636.64316,25272388.42,Wildfire
2097,1939,AZ3435911188420010617,UNNAMED,2001,6,17,33321.13805,11540137.94,Unknown
2098,1469,AZ3354410988520120511,ELWOOD,2012,5,11,18367.98337,8578630.492,Wildfire
2099,1584,AZ3355011018620060624,HOSPITAL,2006,6,24,19303.60043,9250953.721,Wildfire
2100,2070,AZ3355511110520050719,TW0 BAR,2005,7,19,22004.65216,12095927.06,Wildfire
2101,2772,AZ3355711169619930627,UNNAMED,1993,6,27,26258.69896,16196138.55,Unknown
2102,19002,AZ3355811022720090714,BEAR CANYON,2009,7,14,72473.33007,111028025.8,Wildland Fire Use
2103,4683,AZ3378010981920161017,TURKEY CREEK BROADCAST BURN,2016,10,17,49230.45127,27500900.6,Prescribed Fire
2104,9025,AZ3378311156219880702,JACKET,1988,7,2,54389.0152,53003117.74,Wildfire
2105,1451,AZ3393311135020050716,OAK,2005,7,16,19112.81964,8553032.196,Wildfire
2106,1115,AZ3393510996120011019,COYOTEWEST,2001,10,19,14612.04773,6570496.831,Prescribed Fire
2107,1906,AZ3394311122720060629,HACKBERRY,2006,6,29,31212.13558,11238075.54,Wildfire
2108,21533,AZ3396211156519950707,BASIN,1995,7,7,100424.8558,126998242.2,Wildfire
2109,1033,AZ3396711091020090705,BOARD,2009,7,5,18247.53662,6091920.456,Wildfire
2110,2062,AZ3397110982919981008,MCKAYS,1998,10,8,23985.73038,12166479.93,Prescribed Fire
2111,1771,AZ3436011059020160819,FY16 BALDWIN FIRE,2016,8,19,17759.61303,10539220,Prescribed Fire
2112,1029,AZ3436711239920070313,PALACE,2007,3,13,10013.53994,6126254.812,Wildfire
2113,25080,AZ3438411117119900625,DUDE,1990,6,25,83683.48794,149388671.9,Wildfire
2114,1589,AZ3336311034920160816,TRIPLETS,2016,8,16,26429.41578,9246630.36,Wildfire
2115,1283,AZ3336510975220140509,POINT OF PINES RX BROADCAST BURN,2014,5,9,14764.10453,7465780.427,Prescribed Fire
2116,1076,AZ3336611018119870625,WARM,1987,6,25,16797.25685,6260332.185,Wildfire
2117,2261,AZ3336611050319950625,CALVARY,1995,6,25,26828.94137,13152576.97,Wildfire
2118,3439,AZ3378311175819880626,PINNACLE,1988,6,26,23130.38097,20200284.46,Wildfire
2119,1245,AZ3378811170919940624,CAMP,1994,6,24,12419.01155,7310582.534,Wildfire
2120,69291,AZ3379211140020050716,EDGE COMPLEX,2005,7,16,197487.5013,407046595.8,Wildfire
2121,9225,AZ3380611090120000426,COON CREEK,2000,4,26,48536.95798,54206686.96,Wildfire
2122,5621,AZ3380810973619991012,ELK CANYON,1999,10,12,57486.48465,33030774.47,Prescribed Fire
2123,13535,AZ3397311111720030617,PICTURE,2003,6,17,58954.24665,79845492.05,Wildfire
2124,1289,AZ3400111194120040814,NEW,2004,8,14,19953.21843,7608339.692,Wildfire
2125,1607,AZ3400611200320120711,COOKS COMPLEX,2012,7,11,26448.55161,9491852.66,Wildfire
2126,1476,AZ3167011151120120613,BROADCAST MOSAIC,2012,6,13,27884.85451,8275326.572,Prescribed Fire
2127,1878,AZ3167411045920020614,WEST DOME,2002,6,14,22474.37234,10525610.59,Wildfire
2128,1528,AZ3167511050520090502,ELGIN,2009,5,2,19441.44633,8561350.197,Wildfire
2129,6639,AZ3176511145120060527,CITY HALL,2006,5,27,32650.1776,37280042.22,Prescribed Fire
2130,22745,AZ3176611155820090611,ELK HORN,2009,6,11,91753.823,127718075.1,Wildfire
2131,5590,AZ3176811143919910516,CITY HALL,1991,5,16,48276.45044,31390455.46,Wildfire
2132,1122,AZ3176911038719950705,UNNAMED,1995,7,5,17459.39313,6300197.533,Unknown
2133,5298,AZ3177111040519870629,UNNAMED,1987,6,29,65219.76567,29748851.2,Unknown
2134,15681,AZ3177311155720160618,BROWN,2016,6,18,99280.83477,88046860.67,Wildfire
2135,3115,AZ3178311055420100615,CINCO BURN,2010,6,15,20396.2447,17495580.89,Prescribed Fire
2136,1326,AZ3178311066219850302,UNNAMED,1985,3,2,18082.48162,7447153.009,Wildfire
2137,1628,AZ3178311160920120530,MONTEZUMA,2012,5,30,17337.27117,9141846.858,Wildfire
2138,1686,AZ3178611089719940516,CANYON,1994,5,16,14631.72374,9473109.485,Wildfire
2139,7350,AZ3288111220720050526,VEKOL,2005,5,26,53831.67486,42293590.33,Wildfire
2140,5946,AZ3288210930219870615,GUTHRIE,1987,6,15,56568.48785,34211339.17,Wildfire
2141,3336,AZ3288211051719990611,WEST VIRGU,1999,6,11,39607.76885,19197962.39,Prescribed Fire
2142,5806,AZ3288411290820050617,THEBA,2005,6,17,40143.42219,33410662.3,Wildfire
2143,1483,AZ3288511109019930605,96-RCH,1993,6,5,27625.42846,8533536.3,Wildfire
2144,3460,AZ3293311060119990611,PZ,1999,6,11,35391.68708,19931266.64,Prescribed Fire
2145,2821,AZ3293811128720050505,CHAPMAN,2005,5,5,17274.70342,16254319.24,Wildfire
2146,1829,AZ3329111078320090530,PIONEER,2009,5,30,23811.98151,10620646.52,Wildfire
2147,1542,AZ3330610975220140517,BARLOW,2014,5,17,15927.14519,8960017.143,Wildfire
2148,13217,AZ3330610988320010806,UNNAMED,2001,8,6,55866.91977,76780967.5,Unknown
2149,3632,AZ3330810964820111010,MAGGIE,2011,10,10,47434.10055,21096639.08,Wildfire
2150,3609,AZ3331811087020110817,FRIO,2011,8,17,33218.25869,20973419.56,Wildfire
2151,4703,AZ3332311470520060717,CIBOLA,2006,7,17,27398.77558,27333149.97,Wildfire
2152,3437,AZ3223511054320030617,HELENS 2,2003,6,17,23315.4039,19495311.84,Wildfire
2153,6720,AZ3224611047319940701,REDINGTON,1994,7,1,55110.1457,38127800.3,Wildfire
2154,1143,AZ3226811362520050418,CAMINO,2005,4,18,19489.27526,6490968.129,Wildfire
2155,1524,AZ3294311053419910717,JAVALINA CANYON,1991,7,17,18855.56726,8781612.319,Wildfire
2156,1837,AZ3294911060119930427,APRIL,1993,4,27,17533.5263,10586440.81,Wildfire
2157,5641,AZ3299911238020050703,TRACKS,2005,7,3,25485.28573,32542307.1,Wildfire
2158,1627,AZ3300611018420130514,BLACKROCK,2013,5,14,18163.80743,9394363.53,Wildfire
2159,1170,AZ3300811286820060211,SADDLE,2006,2,11,19527.32396,6751831.197,Wildfire
2160,5738,AZ3309111110819950624,WHITE CANYON,1995,6,24,30994.68395,33173915.6,Wildfire
2161,2322,AZ3310011213820050719,AK CHIN,2005,7,19,17280.76616,13424119.27,Wildfire
2162,2122,AZ3310110960019870615,BONITA II,1987,6,15,21658.17171,12268367.49,Wildfire
2163,1225,AZ3310111008020130530,BEETOWN,2013,5,30,29200.39941,7085892.629,Wildfire
2164,2993,AZ3332711148720050719,TOMAHAWK,2005,7,19,19545.75357,17395116.68,Wildfire
2165,7801,AZ3333111005120010806,UNNAMED,2001,8,6,46729.23591,45342817.46,Unknown
2166,6541,AZ3333111224920080625,ETHAN,2008,6,25,57548.75999,38019250.41,Wildfire
2167,2720,AZ3333311047620060404,WILDLAND FUWUI,2006,4,4,25022.90555,15812983.18,Prescribed Fire
2168,4902,AZ3228511054120150518,BUCKHORN RX BURN,2015,5,18,28744.75842,27843426.86,Prescribed Fire
2169,3835,AZ3232611074019870908,SEVEN FALLS,1987,9,8,28587.7856,21797904.82,Wildfire
2170,5145,AZ3233411027320000502,HOOKER,2000,5,2,42855.88465,29251089.53,Prescribed Fire
2171,4236,AZ3234511064520090711,GUTHRIE,2009,7,11,44749.6512,24084086.02,Wildfire
2172,5982,AZ3301111281920040330,CITRUS,2004,3,30,51755.97607,34521875.49,Wildfire
2173,32963,AZ3301211384020050101,KING VALLEY,2005,1,1,192610.2116,190485735.6,Wildfire
2174,2021,AZ3302711459320130519,ISLAND LAKE,2013,5,19,59635.22545,11674300.41,Wildfire
2175,2154,AZ3303011047919990517,RED BASIN,1999,5,17,17805.44686,12437664.72,Prescribed Fire
2176,1119,AZ3303711029820080621,CRYSTAL PEAK,2008,6,21,17833.53613,6461038.375,Wildfire
2177,1544,AZ3304410960320060602,BONITA,2006,6,2,21227.21295,8916936.953,Wildfire
2178,1775,AZ3310610913920030705,MAVERICK,2003,7,5,17856.17612,10262888.58,Wildfire
2179,2753,AZ3311610976120140522,RIMROCK,2014,5,22,32996.10032,15914349.1,Wildfire
2180,2866,AZ3313311138419930604,UNNAMED,1993,6,4,27754.01141,16583606.69,Unknown
2181,2193,AZ3333411047420080505,SAN CARLOS WUI,2008,5,5,29983.89815,12747491.38,Prescribed Fire
2182,1289,AZ3334310908920160621,MAPLE,2016,6,21,18653.55769,7496613.118,Wildfire
2183,8086,AZ3334311108520050717,PEACHVILLE,2005,7,17,43996.64039,47015925.81,Wildfire
2184,1335,AZ3334610938420050614,UNNAMED,2005,6,14,13799.61886,7762981.792,Unknown
2185,1200,AZ3237211093419870614,RESEARCH WELL,1987,6,14,15000.55521,6827915.116,Wildfire
2186,1989,AZ3237611026619950705,UNNAMED,1995,7,5,19768.21476,11316365.21,Unknown
2187,6755,AZ3239011054019930615,PIETY,1993,6,15,42136.77864,38448251.81,Wildfire
2188,4743,AZ3239711027819990520,HOT SPRING,1999,5,20,38241.07529,26999639.79,Wildfire
2189,1544,AZ3305311091420150617,KEARNY RIVER,2015,6,17,28206.6493,8918758.223,Wildfire
2190,2065,AZ3306210966919890805,UNNAMED,1989,8,5,20901.01733,11932016.39,Unknown
2191,9138,AZ3307311037720110626,STANLEY,2011,6,26,62694.82734,52782593.4,Wildfire
2192,4461,AZ3307411041319970415,COPPERREEF,1997,4,15,30888.12706,25782480.6,Prescribed Fire
2193,1266,AZ3307510971120050614,PIMA GAP,2005,6,14,14384.47863,7316075.402,Prescribed Fire
2194,2401,AZ3307611305920050807,GUACAMOLE,2005,8,7,46344.71638,13874246.08,Wildfire
2195,7292,AZ3315811007619940702,UNNAMED,1994,7,2,37715.93888,42219264.03,Unknown
2196,1206,AZ3316410915820160621,BURRO,2016,6,21,18337.24205,6982004.288,Wildfire
2197,1721,AZ3316410919320050621,SNAKE RIDGE,2005,6,21,25633.69256,9968193.493,Wildfire
2198,3324,AZ3334910993220160727,SOLDIER,2016,7,27,29304.33728,19325645.52,Wildfire
2199,1629,AZ3335210908219850613,MAPLE,1985,6,13,28732.55215,9472001.279,Wildfire
2200,2761,AZ3335310908520030705,MAPLE,2003,7,5,30761.21785,16056364.08,Wildfire
2201,3824,AZ3240311027720090505,MULESHOE,2009,5,5,24279.30952,21771498.84,Prescribed Fire
2202,5019,AZ3240411025119980623,DOUBLE R,1998,6,23,42716.00345,28576798.94,Prescribed Fire
2203,3147,AZ3146911144419910726,CUMERO,1991,7,26,21148.21118,17562334.47,Wildfire
2204,5616,AZ3147211145020160506,CUMERO,2016,5,6,39881.05852,31349916.61,Wildfire
2205,4443,AZ3147311129120160725,BLACK PEAK,2016,7,25,35469.40162,24791058.03,Wildfire
2206,1510,AZ3147811074620050618,AZTEC,2005,6,18,18724.4359,8425853.044,Wildfire
2207,5358,AZ3316911195219840926,CHANDLER,1984,9,26,53152.67305,31028236.34,Wildfire
2208,1171,AZ3317411211019840530,PRINCE,1984,5,30,22890.7598,6783588.158,Wildfire
2209,1060,AZ3317511203319840807,DRAGONFIRE,1984,8,7,22053.36724,6140965.339,Wildfire
2210,2174,AZ3318211182319930627,BUICK,1993,6,27,18206.98027,12593461.68,Wildfire
2211,1201,AZ3319610967520080703,WHISKEY,2008,7,3,12542.73648,6961613.169,Wildfire
2212,4172,AZ3178711059820020221,OAK TREE,2002,2,21,43014.70898,23440410.31,Wildfire
2213,1159,AZ3179211147020060525,LAS DELICIAS,2006,5,25,13086.19609,6509305.077,Prescribed Fire
2214,1976,AZ3180111070320150520,OAK TREE,2015,5,20,15193.98688,11107129.04,Wildfire
2215,1432,AZ3180111143219860627,UNNAMED,1986,6,27,15096.83283,8045781.625,Wildfire
2216,1591,AZ3180211143519990504,UNNAMED,1999,5,4,14257.78828,8942650.016,Unknown
2217,1574,AZ3180811152719940629,BABOQUIVARI,1994,6,29,27336.5568,8847316.35,Wildfire
2218,1473,AZ3240411088019900524,BUSTER,1990,5,24,16003.83498,8384658.811,Wildfire
2219,31774,AZ3242411066920020520,BULLOCK,2002,5,20,90911.44951,180982657.2,Wildfire
2220,79707,AZ3243311077720030617,UNNAMED,2003,6,17,202819.2155,454104672.3,Wildfire
2221,1225,AZ3243711081519950715,SHOVEL,1995,7,15,12821.41967,6979235.982,Wildfire
2222,2001,AZ3243811088719920620,STATE PARK,1992,6,20,22493.24649,11402137.46,Wildfire
2223,1544,AZ3244611028720050516,CHERRY SWAMP,2005,5,16,17799.94596,8796237.718,Wildfire
2224,1280,AZ3245511092219930605,CSP,1993,6,5,12725.25937,7293951.853,Wildfire
2225,10091,AZ3247011025020160315,UNNAMED,2016,3,15,62622.18741,57543267.18,Prescribed Fire
2226,26181,AZ3248111318920050513,GROWLER PEAK,2005,5,13,121827.4163,149317348.9,Wildfire
2227,13969,AZ3249210978120150603,GREASEWOOD 2015 NON-WUI,2015,6,3,118207.8894,79710084.45,Prescribed Fire
2228,24636,AZ3249511038219930615,MARKHAM,1993,6,15,96514.93561,140549524.2,Wildfire
2229,3498,AZ3147811143319850614,UNNAMED,1985,6,14,20859.10162,19520237.33,Unknown
2230,3198,AZ3148111063920080214,MEADOW,2008,2,14,25161.86394,17848486.33,Wildfire
2231,1843,AZ3149011031020130301,T2 BLACKTAIL AND MIKE BURN BLOCKS,2013,3,1,15246.50052,10294941.33,Prescribed Fire
2232,1607,AZ3149011031620150322,UNNAMED,2015,3,22,20595.54007,8970896.936,Unknown
2233,3521,AZ3320510963220130507,THREE-IN-ONE RX-BURN,2013,5,7,29950.52639,20417017.8,Prescribed Fire
2234,3145,AZ3320511218219930601,SANTA CRUZ,1993,6,1,40084.09639,18226779.26,Wildfire
2235,2188,AZ3321210987320010806,UNNAMED,2001,8,6,19701.84193,12686153.01,Unknown
2236,3870,AZ3181611083919940607,UNNAMED,1994,6,7,25666.04209,21753104.86,Unknown
2237,226079,AZ3182010921120110508,HORSESHOE2,2011,5,8,350905.975,1272941447,Wildfire
2238,1055,AZ3182311038419880603,FRENCH,1988,6,3,16325.8616,5933032.988,Wildfire
2239,6205,AZ3182410912620020628,DARNELL,2002,6,28,41513.8822,34872689.43,Wildfire
2240,2055,AZ3182410934020060113,JOHNSON PEAK,2006,1,13,32047.02796,11553355.68,Wildfire
2241,1387,AZ3252311164320050526,GREEN,2005,5,26,14094.92706,7919269.898,Wildfire
2242,2133,AZ3254010966620010602,SVANGAUSIG,2001,6,2,44071.11993,12183236.46,Prescribed Fire
2243,1075,AZ3254911019219850709,UNNAMED,1985,7,9,13797.28786,6140970.082,Unknown
2244,1687,AZ3256010971820010612,NVANGAUSIG,2001,6,12,17345.33784,9639468.173,Prescribed Fire
2245,17543,AZ3256410986820120628,GRAPEVINE,2012,6,28,53999.80173,100189665.5,Wildfire
2246,4427,AZ3257111095219930626,RAVINE,1993,6,26,26246.06139,25297595.13,Wildfire
2247,2070,AZ3149011031620150323,FORT HUACHUCA RX 2015,2015,3,23,15593.2559,11582796.45,Prescribed Fire
2248,1202,AZ3149011032020160411,UNNAMED,2016,4,11,17254.36672,6715315.568,Prescribed Fire
2249,1404,AZ3149911029519990614,UNNAMED,1999,6,14,15997.21472,7841281.442,Unknown
2250,4766,AZ3149911031720110617,GARDEN,2011,6,17,28226.3706,26615036.51,Wildfire
2251,3986,AZ3150111149619970412,UNNAMED,1997,4,12,42773.5596,22256708.13,Unknown
2252,7876,AZ3150310908920150617,HOG,2015,6,17,63629.69861,44000692.19,Wildfire
2253,3087,AZ3150711033619890618,UNNAMED,1989,6,18,34453.87563,17236614.04,Unknown
2254,10635,AZ3321310992919950708,BURDETTE,1995,7,8,56203.27641,61654702.05,Wildfire
2255,4158,AZ3323010937420040520,PIGEON,2004,5,20,32495.04999,24115771.72,Wildfire
2256,2026,AZ3323511092120050522,SKUNK,2005,5,22,18168.39821,11751630.02,Wildfire
2257,1766,AZ3182910947020020530,WITCH,2002,5,30,17227.36189,9931920.834,Wildfire
2258,3081,AZ3183610919520100526,HORSESHOE,2010,5,26,25821.54261,17328689.7,Wildfire
2259,2363,AZ3185311157220080509,SOLANO,2008,5,9,21931.57034,13293238.41,Wildfire
2260,25238,AZ3185710927019940628,RATTLESNAKE,1994,6,28,96064.07212,141994861.9,Wildfire
2261,3642,AZ3257510974219980627,UNNAMED,1998,6,27,31749.9315,20812144.8,Unknown
2262,2432,AZ3257511075620020712,ORACLE HILL,2002,7,12,22522.69861,13898417.97,Wildfire
2263,1803,AZ3259611042119930527,YLE,1993,5,27,25976.02764,10308653.84,Wildfire
2264,1258,AZ3259810920419850704,WHITLOCK,1985,7,4,20127.70344,7193252.98,Wildfire
2265,2074,AZ3151011133320100517,FRAGUITA,2010,5,17,17891.23669,11584461.36,Wildfire
2266,1150,AZ3151011155319940704,SASABE,1994,7,4,25561.65245,6423382.14,Wildfire
2267,1391,AZ3151411033620160525,RIDGE,2016,5,25,16107.23727,7772095.49,Wildfire
2268,6509,AZ3152611151320000409,GUS,2000,4,9,33805.24742,36363899.09,Wildfire
2269,2836,AZ3324911108620120610,257,2012,6,10,25941.37342,16452159.22,Wildfire
2270,1420,AZ3326811118920110508,PICKET,2011,5,8,19802.68174,8243823.793,Wildfire
2271,4582,AZ3327111471120110829,THREESLASHES,2011,8,29,32420.04747,26600884.81,Wildfire
2272,9078,AZ3186311049319900626,MONTOSA,1990,6,26,59688.73081,51081256.24,Wildfire
2273,1931,AZ3186711123119870614,UNNAMED,1987,6,14,28732.3764,10866091.12,Wildfire
2274,1912,AZ3260611102619930804,BIG WELL,1993,8,4,19666.44812,10934402.84,Wildfire
2275,13457,AZ3260811310820050712,CRATER,2005,7,12,125216.2214,77008038.83,Wildfire
2276,1027,AZ3261311002219850709,UNNAMED,1985,7,9,19613.20391,5873953.415,Unknown
2277,1239,AZ3261411066619930602,REDHILL,1993,6,2,14153.40638,7088271.167,Wildfire
2278,16986,AZ3261810919719890704,WHITLOCK,1989,7,4,119068.5941,97166031.27,Wildfire
2279,1737,AZ3261911044619870620,UNNAMED,1987,6,20,20590.06687,9935590.338,Unknown
2280,3795,AZ3262911070419940628,ORACLE,1994,6,28,24130.57106,21714137.64,Wildfire
2281,10734,AZ3153211151219860617,SASABE,1986,6,17,67731.73459,59972543.23,Wildfire
2282,1332,AZ3153311155320100614,CARRIZO,2010,6,14,11668.07307,7442393.483,Prescribed Fire
2283,18086,AZ3153610909020090301,HOG,2009,3,1,81223.86235,101059482.5,Wildfire
2284,1654,AZ3153711148819950610,UNNAMED,1995,6,10,13251.57689,9242670.934,Unknown
2285,1723,AZ3153711148820080715,UNNAMED,2008,7,15,13988.23217,9626151.357,Unknown
2286,3251,AZ3154111096519910627,SAN CAYETANO,1991,6,27,22862.38212,18166345.59,Wildfire
2287,6732,AZ3327211223719950622,MONTEZUMA,1995,6,22,41621.37897,39080089.66,Wildfire
2288,2376,AZ3327811084420000730,PEAK,2000,7,30,24174.18829,13795840.79,Wildfire
2289,2020,AZ3328211121019950724,COMET,1995,7,24,19805.88663,11726196.62,Wildfire
2290,12961,AZ3328610958720130607,FOURMILE,2013,6,7,64556.3309,75260098.55,Wildfire
2291,2011,AZ3328910997820120316,HOOKER,2012,3,16,19856.72632,11677435.33,Wildfire
2292,3881,AZ3188910956220090325,GERONIMO,2009,3,25,21762.54145,21850135.27,Wildfire
2293,1681,AZ3189511071520150820,OJO BLANCO,2015,8,20,23063.64474,9462125.158,Wildfire
2294,1236,AZ3263711044019950804,WHITLOCK,1995,8,4,22036.66872,7071830.901,Wildfire
2295,1778,AZ3264711040919900626,MAVERICK,1990,6,26,19664.42902,10178013.49,Wildfire
2296,1032,AZ3264910975219850713,VEACH,1985,7,13,12790.40883,5908651.455,Wildfire
2297,65148,AZ3266111295120050617,GOLDWATER,2005,6,17,321135.2618,373027333.9,Wildfire
2298,5862,AZ3267910941319930429,111 RANCH,1993,4,29,38455.99512,33580774.05,Wildfire
2299,64408,AZ3154111115820110530,MURPHYCOMPLEX,2011,5,30,193667.5742,359343782.3,Wildfire
2300,1377,AZ3154111140619860515,SASABE,1986,5,15,13575.9033,7694460.454,Wildfire
2301,2315,AZ3154310909519870627,SOUTH,1987,6,27,32020.61493,12934522.76,Wildfire
2302,3001,AZ3154311063620030515,RED ROCK,2003,5,15,20934.09101,16769417.36,Wildfire
2303,2577,AZ3154711154819950610,UNNAMED,1995,6,10,25690.0317,14403721.8,Unknown
2304,3354,AZ3167710952719940703,SWISS HELM,1994,7,3,33144.84033,18796349.58,Wildfire
2305,8445,AZ3167810952819890704,SWISSHELM,1989,7,4,66556.52119,47330463.44,Wildfire
